Country,Country_code,Who_region,Wb_income,Year,Month,Agegroup,Deaths
Kenya,KEN,AFR,LMC,2026,4,0_4,
Kenya,KEN,AFR,LMC,2026,1,0_4,
Kenya,KEN,AFR,LMC,2026,3,65+,
Kenya,KEN,AFR,LMC,2026,2,65+,
Kenya,KEN,AFR,LMC,2026,2,0_4,
Kenya,KEN,AFR,LMC,2026,1,65+,
Kazakhstan,KAZ,EUR,UMC,2026,4,5_14,
Kazakhstan,KAZ,EUR,UMC,2026,4,0_4,
Kazakhstan,KAZ,EUR,UMC,2026,3,5_14,
Kazakhstan,KAZ,EUR,UMC,2026,3,0_4,
Kazakhstan,KAZ,EUR,UMC,2026,2,5_14,
Kazakhstan,KAZ,EUR,UMC,2026,2,0_4,
Kazakhstan,KAZ,EUR,UMC,2026,1,5_14,
Kazakhstan,KAZ,EUR,UMC,2026,1,0_4,
Kazakhstan,KAZ,EUR,UMC,2026,4,15_64,
Kazakhstan,KAZ,EUR,UMC,2026,3,15_64,
Kazakhstan,KAZ,EUR,UMC,2026,2,15_64,
Kazakhstan,KAZ,EUR,UMC,2026,1,15_64,
Kazakhstan,KAZ,EUR,UMC,2026,4,65+,
Kazakhstan,KAZ,EUR,UMC,2026,3,65+,
Kazakhstan,KAZ,EUR,UMC,2026,2,65+,
Kazakhstan,KAZ,EUR,UMC,2026,1,65+,
Jordan,JOR,EMR,LMC,2026,4,5_14,
Jordan,JOR,EMR,LMC,2026,3,65+,
Jordan,JOR,EMR,LMC,2026,3,5_14,
Jordan,JOR,EMR,LMC,2026,2,5_14,
Jordan,JOR,EMR,LMC,2026,1,65+,
Kenya,KEN,AFR,LMC,2026,3,0_4,
Kenya,KEN,AFR,LMC,2026,4,65+,
Kenya,KEN,AFR,LMC,2026,1,15_64,
Kenya,KEN,AFR,LMC,2026,2,15_64,
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),XKX,EUR,UMC,2026,2,65+,
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),XKX,EUR,UMC,2026,3,0_4,
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),XKX,EUR,UMC,2026,1,65+,
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),XKX,EUR,UMC,2026,2,0_4,
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),XKX,EUR,UMC,2026,1,5_14,
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),XKX,EUR,UMC,2026,1,0_4,
Kiribati,KIR,WPR,LMC,2026,4,65+,
Kiribati,KIR,WPR,LMC,2026,4,5_14,
Kiribati,KIR,WPR,LMC,2026,4,0_4,
Kiribati,KIR,WPR,LMC,2026,3,65+,
Kiribati,KIR,WPR,LMC,2026,3,5_14,
Kiribati,KIR,WPR,LMC,2026,3,0_4,
Kiribati,KIR,WPR,LMC,2026,2,65+,
Jordan,JOR,EMR,LMC,2026,4,0_4,
Kiribati,KIR,WPR,LMC,2026,2,5_14,
Kiribati,KIR,WPR,LMC,2026,1,65+,
Kiribati,KIR,WPR,LMC,2026,1,5_14,
Kiribati,KIR,WPR,LMC,2026,1,0_4,
Kiribati,KIR,WPR,LMC,2026,4,15_64,
Kiribati,KIR,WPR,LMC,2026,3,15_64,
Kiribati,KIR,WPR,LMC,2026,2,15_64,
Kiribati,KIR,WPR,LMC,2026,1,15_64,
Kenya,KEN,AFR,LMC,2026,4,15_64,
Kenya,KEN,AFR,LMC,2026,4,5_14,
Kenya,KEN,AFR,LMC,2026,3,5_14,
Kenya,KEN,AFR,LMC,2026,3,15_64,
Kenya,KEN,AFR,LMC,2026,1,5_14,
Kenya,KEN,AFR,LMC,2026,2,5_14,
Kiribati,KIR,WPR,LMC,2026,2,0_4,
Jordan,JOR,EMR,LMC,2026,1,5_14,
Jordan,JOR,EMR,LMC,2026,3,0_4,
Jordan,JOR,EMR,LMC,2026,2,0_4,
Japan,JPN,WPR,HIC,2026,1,5_14,
Japan,JPN,WPR,HIC,2026,2,0_4,
Japan,JPN,WPR,HIC,2026,4,65+,
Japan,JPN,WPR,HIC,2026,1,0_4,
Japan,JPN,WPR,HIC,2026,3,65+,
Japan,JPN,WPR,HIC,2026,2,65+,
Japan,JPN,WPR,HIC,2026,1,65+,
Jamaica,JAM,AMR,UMC,2026,4,5_14,
Jamaica,JAM,AMR,UMC,2026,4,15_64,
Jamaica,JAM,AMR,UMC,2026,3,5_14,
Jamaica,JAM,AMR,UMC,2026,3,15_64,
Jamaica,JAM,AMR,UMC,2026,2,5_14,
Jamaica,JAM,AMR,UMC,2026,2,15_64,
Japan,JPN,WPR,HIC,2026,1,15_64,
Jamaica,JAM,AMR,UMC,2026,1,5_14,
Jamaica,JAM,AMR,UMC,2026,4,65+,
Jamaica,JAM,AMR,UMC,2026,3,65+,
Jamaica,JAM,AMR,UMC,2026,2,65+,
Jamaica,JAM,AMR,UMC,2026,1,65+,
Jamaica,JAM,AMR,UMC,2026,4,0_4,
Jamaica,JAM,AMR,UMC,2026,3,0_4,
Jamaica,JAM,AMR,UMC,2026,2,0_4,
Jamaica,JAM,AMR,UMC,2026,1,15_64,
Italy,ITA,EUR,HIC,2026,4,65+,
Italy,ITA,EUR,HIC,2026,4,5_14,
Italy,ITA,EUR,HIC,2026,3,65+,
Italy,ITA,EUR,HIC,2026,3,5_14,
Italy,ITA,EUR,HIC,2026,2,65+,
Jamaica,JAM,AMR,UMC,2026,1,0_4,
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),XKX,EUR,UMC,2026,3,5_14,
Japan,JPN,WPR,HIC,2026,3,0_4,
Japan,JPN,WPR,HIC,2026,4,0_4,
Jordan,JOR,EMR,LMC,2026,1,0_4,
Jordan,JOR,EMR,LMC,2026,4,15_64,
Jordan,JOR,EMR,LMC,2026,3,15_64,
Jordan,JOR,EMR,LMC,2026,4,65+,
Jordan,JOR,EMR,LMC,2026,2,15_64,
Jordan,JOR,EMR,LMC,2026,2,65+,
Jordan,JOR,EMR,LMC,2026,1,15_64,
Jersey,JEY,EUR,,2026,4,5_14,
Jersey,JEY,EUR,,2026,4,15_64,
Jersey,JEY,EUR,,2026,3,5_14,
Jersey,JEY,EUR,,2026,2,5_14,
Jersey,JEY,EUR,,2026,1,65+,
Jersey,JEY,EUR,,2026,1,5_14,
Japan,JPN,WPR,HIC,2026,2,15_64,
Jersey,JEY,EUR,,2026,3,15_64,
Jersey,JEY,EUR,,2026,4,65+,
Jersey,JEY,EUR,,2026,1,15_64,
Jersey,JEY,EUR,,2026,3,65+,
Jersey,JEY,EUR,,2026,2,65+,
Jersey,JEY,EUR,,2026,4,0_4,
Jersey,JEY,EUR,,2026,3,0_4,
Jersey,JEY,EUR,,2026,2,0_4,
Jersey,JEY,EUR,,2026,1,0_4,
Japan,JPN,WPR,HIC,2026,4,5_14,
Japan,JPN,WPR,HIC,2026,4,15_64,
Japan,JPN,WPR,HIC,2026,3,5_14,
Japan,JPN,WPR,HIC,2026,3,15_64,
Japan,JPN,WPR,HIC,2026,2,5_14,
Jersey,JEY,EUR,,2026,2,15_64,
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),XKX,EUR,UMC,2026,3,65+,
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),XKX,EUR,UMC,2026,4,0_4,
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),XKX,EUR,UMC,2026,4,65+,
Lesotho,LSO,AFR,LMC,2026,3,15_64,
Lesotho,LSO,AFR,LMC,2026,1,15_64,
Lesotho,LSO,AFR,LMC,2026,4,0_4,
Lesotho,LSO,AFR,LMC,2026,3,0_4,
Lesotho,LSO,AFR,LMC,2026,2,0_4,
Lesotho,LSO,AFR,LMC,2026,1,0_4,
Lebanon,LBN,EMR,LMC,2026,4,65+,
Lebanon,LBN,EMR,LMC,2026,4,5_14,
Lebanon,LBN,EMR,LMC,2026,3,65+,
Lebanon,LBN,EMR,LMC,2026,3,5_14,
Lebanon,LBN,EMR,LMC,2026,2,65+,
Lebanon,LBN,EMR,LMC,2026,2,5_14,
Lebanon,LBN,EMR,LMC,2026,1,65+,
Lesotho,LSO,AFR,LMC,2026,1,5_14,
Lebanon,LBN,EMR,LMC,2026,1,5_14,
Lebanon,LBN,EMR,LMC,2026,3,0_4,
Lebanon,LBN,EMR,LMC,2026,2,0_4,
Lebanon,LBN,EMR,LMC,2026,1,0_4,
Lebanon,LBN,EMR,LMC,2026,4,15_64,
Lebanon,LBN,EMR,LMC,2026,3,15_64,
Lebanon,LBN,EMR,LMC,2026,2,15_64,
Lebanon,LBN,EMR,LMC,2026,1,15_64,
Latvia,LVA,EUR,HIC,2026,4,15_64,0
Latvia,LVA,EUR,HIC,2026,3,65+,2
Latvia,LVA,EUR,HIC,2026,2,0_4,0
Latvia,LVA,EUR,HIC,2026,1,15_64,0
Latvia,LVA,EUR,HIC,2026,3,5_14,0
Latvia,LVA,EUR,HIC,2026,3,15_64,0
Lebanon,LBN,EMR,LMC,2026,4,0_4,
Latvia,LVA,EUR,HIC,2026,4,65+,4
Lesotho,LSO,AFR,LMC,2026,1,65+,
Lesotho,LSO,AFR,LMC,2026,2,5_14,
Libya,LBY,EMR,UMC,2026,1,65+,
Libya,LBY,EMR,UMC,2026,4,65+,
Libya,LBY,EMR,UMC,2026,4,15_64,
Libya,LBY,EMR,UMC,2026,3,15_64,
Libya,LBY,EMR,UMC,2026,2,15_64,
Libya,LBY,EMR,UMC,2026,1,15_64,
Liberia,LBR,AFR,LIC,2026,4,65+,
Liberia,LBR,AFR,LIC,2026,4,5_14,
Liberia,LBR,AFR,LIC,2026,3,65+,
Liberia,LBR,AFR,LIC,2026,3,5_14,
Liberia,LBR,AFR,LIC,2026,2,65+,
Liberia,LBR,AFR,LIC,2026,2,5_14,
Liberia,LBR,AFR,LIC,2026,1,65+,
Lesotho,LSO,AFR,LMC,2026,2,15_64,
Liberia,LBR,AFR,LIC,2026,1,5_14,
Liberia,LBR,AFR,LIC,2026,3,0_4,
Liberia,LBR,AFR,LIC,2026,2,0_4,
Liberia,LBR,AFR,LIC,2026,1,0_4,
Liberia,LBR,AFR,LIC,2026,4,15_64,
Liberia,LBR,AFR,LIC,2026,3,15_64,
Liberia,LBR,AFR,LIC,2026,2,15_64,
Liberia,LBR,AFR,LIC,2026,1,15_64,
Lesotho,LSO,AFR,LMC,2026,4,65+,
Lesotho,LSO,AFR,LMC,2026,4,5_14,
Lesotho,LSO,AFR,LMC,2026,4,15_64,
Lesotho,LSO,AFR,LMC,2026,3,65+,
Lesotho,LSO,AFR,LMC,2026,3,5_14,
Lesotho,LSO,AFR,LMC,2026,2,65+,
Liberia,LBR,AFR,LIC,2026,4,0_4,
Italy,ITA,EUR,HIC,2026,2,5_14,
Latvia,LVA,EUR,HIC,2026,3,0_4,0
Latvia,LVA,EUR,HIC,2026,1,65+,0
Kyrgyzstan,KGZ,EUR,LMC,2026,3,0_4,
Kyrgyzstan,KGZ,EUR,LMC,2026,2,0_4,
Kyrgyzstan,KGZ,EUR,LMC,2026,1,0_4,
Kyrgyzstan,KGZ,EUR,LMC,2026,4,15_64,
Kyrgyzstan,KGZ,EUR,LMC,2026,3,15_64,
Kyrgyzstan,KGZ,EUR,LMC,2026,2,15_64,
Zimbabwe,ZWE,AFR,LMC,2026,3,65+,
Kuwait,KWT,EMR,HIC,2026,3,5_14,
Kuwait,KWT,EMR,HIC,2026,3,0_4,
Kuwait,KWT,EMR,HIC,2026,2,0_4,
Kuwait,KWT,EMR,HIC,2026,1,5_14,
Kuwait,KWT,EMR,HIC,2026,1,0_4,
Kuwait,KWT,EMR,HIC,2026,4,65+,
Kyrgyzstan,KGZ,EUR,LMC,2026,4,0_4,
Kuwait,KWT,EMR,HIC,2026,4,15_64,
Kuwait,KWT,EMR,HIC,2026,3,15_64,
Kuwait,KWT,EMR,HIC,2026,2,65+,
Kuwait,KWT,EMR,HIC,2026,2,15_64,
Kuwait,KWT,EMR,HIC,2026,4,5_14,
Kuwait,KWT,EMR,HIC,2026,1,65+,
Kuwait,KWT,EMR,HIC,2026,1,15_64,
Kuwait,KWT,EMR,HIC,2026,2,5_14,
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),XKX,EUR,UMC,2026,4,5_14,
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),XKX,EUR,UMC,2026,4,15_64,
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),XKX,EUR,UMC,2026,3,15_64,
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),XKX,EUR,UMC,2026,2,5_14,
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),XKX,EUR,UMC,2026,2,15_64,
Kosovo (in accordance with UN Security Council resolution 1244 (1999)),XKX,EUR,UMC,2026,1,15_64,
Kuwait,KWT,EMR,HIC,2026,3,65+,
Latvia,LVA,EUR,HIC,2026,2,5_14,0
Kyrgyzstan,KGZ,EUR,LMC,2026,1,15_64,
Kyrgyzstan,KGZ,EUR,LMC,2026,1,65+,
Latvia,LVA,EUR,HIC,2026,4,5_14,0
Latvia,LVA,EUR,HIC,2026,4,0_4,0
Latvia,LVA,EUR,HIC,2026,2,65+,0
Latvia,LVA,EUR,HIC,2026,2,15_64,0
Latvia,LVA,EUR,HIC,2026,1,5_14,0
Latvia,LVA,EUR,HIC,2026,1,0_4,0
Lao People's Democratic Republic,LAO,WPR,LMC,2026,4,0_4,
Lao People's Democratic Republic,LAO,WPR,LMC,2026,4,5_14,
Lao People's Democratic Republic,LAO,WPR,LMC,2026,3,0_4,
Lao People's Democratic Republic,LAO,WPR,LMC,2026,4,15_64,
Lao People's Democratic Republic,LAO,WPR,LMC,2026,2,0_4,
Lao People's Democratic Republic,LAO,WPR,LMC,2026,3,5_14,
Lao People's Democratic Republic,LAO,WPR,LMC,2026,1,0_4,
Kyrgyzstan,KGZ,EUR,LMC,2026,1,5_14,
Lao People's Democratic Republic,LAO,WPR,LMC,2026,3,15_64,
Lao People's Democratic Republic,LAO,WPR,LMC,2026,2,15_64,
Lao People's Democratic Republic,LAO,WPR,LMC,2026,1,5_14,
Lao People's Democratic Republic,LAO,WPR,LMC,2026,1,15_64,
Lao People's Democratic Republic,LAO,WPR,LMC,2026,4,65+,
Lao People's Democratic Republic,LAO,WPR,LMC,2026,3,65+,
Lao People's Democratic Republic,LAO,WPR,LMC,2026,2,65+,
Lao People's Democratic Republic,LAO,WPR,LMC,2026,1,65+,
Kyrgyzstan,KGZ,EUR,LMC,2026,4,65+,
Kyrgyzstan,KGZ,EUR,LMC,2026,4,5_14,
Kyrgyzstan,KGZ,EUR,LMC,2026,3,65+,
Kyrgyzstan,KGZ,EUR,LMC,2026,3,5_14,
Kyrgyzstan,KGZ,EUR,LMC,2026,2,65+,
Kyrgyzstan,KGZ,EUR,LMC,2026,2,5_14,
Lao People's Democratic Republic,LAO,WPR,LMC,2026,2,5_14,
Iceland,ISL,EUR,HIC,2026,3,15_64,
Italy,ITA,EUR,HIC,2026,1,65+,
Italy,ITA,EUR,HIC,2026,4,0_4,
International conveyance (Diamond Princess),XXJ,OTHER,,2026,1,5_14,
International conveyance (Diamond Princess),XXJ,OTHER,,2026,3,0_4,
International conveyance (Diamond Princess),XXJ,OTHER,,2026,1,0_4,
International conveyance (Diamond Princess),XXJ,OTHER,,2026,4,15_64,
International conveyance (Diamond Princess),XXJ,OTHER,,2026,3,15_64,
International conveyance (Diamond Princess),XXJ,OTHER,,2026,2,15_64,
International conveyance (Diamond Princess),XXJ,OTHER,,2026,1,15_64,
International conveyance (cruise ship),XXV,OTHER,,2026,4,65+,
International conveyance (cruise ship),XXV,OTHER,,2026,4,5_14,
International conveyance (cruise ship),XXV,OTHER,,2026,3,65+,
International conveyance (cruise ship),XXV,OTHER,,2026,3,5_14,
International conveyance (cruise ship),XXV,OTHER,,2026,2,65+,
International conveyance (cruise ship),XXV,OTHER,,2026,2,5_14,
International conveyance (cruise ship),XXV,OTHER,,2026,1,65+,
International conveyance (cruise ship),XXV,OTHER,,2026,1,5_14,
International conveyance (cruise ship),XXV,OTHER,,2026,4,0_4,
International conveyance (cruise ship),XXV,OTHER,,2026,3,0_4,
International conveyance (cruise ship),XXV,OTHER,,2026,2,0_4,
International conveyance (cruise ship),XXV,OTHER,,2026,1,0_4,
International conveyance (cruise ship),XXV,OTHER,,2026,4,15_64,
International conveyance (cruise ship),XXV,OTHER,,2026,3,15_64,
International conveyance (cruise ship),XXV,OTHER,,2026,2,15_64,
International conveyance (cruise ship),XXV,OTHER,,2026,1,15_64,
International conveyance (CHEFOO),XXG,OTHER,,2026,4,65+,
International conveyance (CHEFOO),XXG,OTHER,,2026,4,5_14,
International conveyance (CHEFOO),XXG,OTHER,,2026,4,0_4,
International conveyance (CHEFOO),XXG,OTHER,,2026,3,65+,
International conveyance (Diamond Princess),XXJ,OTHER,,2026,1,65+,
International conveyance (Diamond Princess),XXJ,OTHER,,2026,2,0_4,
International conveyance (Diamond Princess),XXJ,OTHER,,2026,2,5_14,
International conveyance (Diamond Princess),XXJ,OTHER,,2026,2,65+,
International conveyance (Grand Princess),XXU,OTHER,,2026,2,0_4,
International conveyance (Grand Princess),XXU,OTHER,,2026,1,5_14,
International conveyance (Grand Princess),XXU,OTHER,,2026,1,0_4,
International conveyance (Grand Princess),XXU,OTHER,,2026,1,15_64,
International conveyance (Grand Princess),XXU,OTHER,,2026,4,15_64,
International conveyance (Grand Princess),XXU,OTHER,,2026,3,15_64,
International conveyance (Grand Princess),XXU,OTHER,,2026,2,15_64,
International conveyance (FESCO),XXF,OTHER,,2026,4,65+,
International conveyance (FESCO),XXF,OTHER,,2026,4,5_14,
International conveyance (FESCO),XXF,OTHER,,2026,4,15_64,
International conveyance (FESCO),XXF,OTHER,,2026,3,65+,
International conveyance (FESCO),XXF,OTHER,,2026,3,5_14,
International conveyance (FESCO),XXF,OTHER,,2026,3,15_64,
International conveyance (CHEFOO),XXG,OTHER,,2026,3,5_14,
International conveyance (FESCO),XXF,OTHER,,2026,2,65+,
International conveyance (FESCO),XXF,OTHER,,2026,2,15_64,
International conveyance (FESCO),XXF,OTHER,,2026,1,65+,
International conveyance (FESCO),XXF,OTHER,,2026,1,15_64,
International conveyance (FESCO),XXF,OTHER,,2026,4,0_4,
International conveyance (FESCO),XXF,OTHER,,2026,3,0_4,
International conveyance (FESCO),XXF,OTHER,,2026,2,0_4,
International conveyance (FESCO),XXF,OTHER,,2026,1,5_14,
International conveyance (FESCO),XXF,OTHER,,2026,1,0_4,
International conveyance (Diamond Princess),XXJ,OTHER,,2026,4,65+,
International conveyance (Diamond Princess),XXJ,OTHER,,2026,4,5_14,
International conveyance (Diamond Princess),XXJ,OTHER,,2026,4,0_4,
International conveyance (Diamond Princess),XXJ,OTHER,,2026,3,65+,
International conveyance (Diamond Princess),XXJ,OTHER,,2026,3,5_14,
International conveyance (FESCO),XXF,OTHER,,2026,2,5_14,
International conveyance (CHEFOO),XXG,OTHER,,2026,3,0_4,
International conveyance (CHEFOO),XXG,OTHER,,2026,2,65+,
International conveyance (CHEFOO),XXG,OTHER,,2026,2,5_14,
Indonesia,IDN,WPR,UMC,2026,3,0_4,
Indonesia,IDN,WPR,UMC,2026,2,0_4,
Indonesia,IDN,WPR,UMC,2026,1,15_64,
Indonesia,IDN,WPR,UMC,2026,1,0_4,
Indonesia,IDN,WPR,UMC,2026,4,65+,
Indonesia,IDN,WPR,UMC,2026,3,65+,
Indonesia,IDN,WPR,UMC,2026,2,65+,
Indonesia,IDN,WPR,UMC,2026,1,65+,
India,IND,SEAR,LMC,2026,4,5_14,
India,IND,SEAR,LMC,2026,4,0_4,
India,IND,SEAR,LMC,2026,3,5_14,
India,IND,SEAR,LMC,2026,3,15_64,
India,IND,SEAR,LMC,2026,3,0_4,
Indonesia,IDN,WPR,UMC,2026,4,0_4,
India,IND,SEAR,LMC,2026,2,5_14,
India,IND,SEAR,LMC,2026,2,0_4,
India,IND,SEAR,LMC,2026,1,5_14,
India,IND,SEAR,LMC,2026,1,15_64,
India,IND,SEAR,LMC,2026,4,15_64,
India,IND,SEAR,LMC,2026,2,15_64,
India,IND,SEAR,LMC,2026,4,65+,
India,IND,SEAR,LMC,2026,3,65+,
India,IND,SEAR,LMC,2026,2,65+,
India,IND,SEAR,LMC,2026,1,65+,
Iceland,ISL,EUR,HIC,2026,4,5_14,
Iceland,ISL,EUR,HIC,2026,4,65+,
Iceland,ISL,EUR,HIC,2026,3,65+,
Iceland,ISL,EUR,HIC,2026,4,15_64,
India,IND,SEAR,LMC,2026,1,0_4,
International conveyance (Grand Princess),XXU,OTHER,,2026,2,5_14,
Indonesia,IDN,WPR,UMC,2026,1,5_14,
Indonesia,IDN,WPR,UMC,2026,2,5_14,
International conveyance (CHEFOO),XXG,OTHER,,2026,2,0_4,
International conveyance (CHEFOO),XXG,OTHER,,2026,1,65+,
International conveyance (CHEFOO),XXG,OTHER,,2026,1,5_14,
International conveyance (CHEFOO),XXG,OTHER,,2026,1,0_4,
International conveyance (CHEFOO),XXG,OTHER,,2026,4,15_64,
International conveyance (CHEFOO),XXG,OTHER,,2026,3,15_64,
International conveyance (CHEFOO),XXG,OTHER,,2026,2,15_64,
International conveyance (CHEFOO),XXG,OTHER,,2026,1,15_64,
International conveyance (CHARO),XXL,OTHER,,2026,4,5_14,
International conveyance (CHARO),XXL,OTHER,,2026,4,0_4,
International conveyance (CHARO),XXL,OTHER,,2026,3,5_14,
International conveyance (CHARO),XXL,OTHER,,2026,3,0_4,
International conveyance (CHARO),XXL,OTHER,,2026,2,5_14,
Indonesia,IDN,WPR,UMC,2026,2,15_64,
International conveyance (CHARO),XXL,OTHER,,2026,2,0_4,
International conveyance (CHARO),XXL,OTHER,,2026,1,0_4,
International conveyance (CHARO),XXL,OTHER,,2026,4,15_64,
International conveyance (CHARO),XXL,OTHER,,2026,3,15_64,
International conveyance (CHARO),XXL,OTHER,,2026,2,15_64,
International conveyance (CHARO),XXL,OTHER,,2026,1,15_64,
International conveyance (CHARO),XXL,OTHER,,2026,4,65+,
International conveyance (CHARO),XXL,OTHER,,2026,3,65+,
International conveyance (CHARO),XXL,OTHER,,2026,2,65+,
International conveyance (CHARO),XXL,OTHER,,2026,1,65+,
Indonesia,IDN,WPR,UMC,2026,4,5_14,
Indonesia,IDN,WPR,UMC,2026,4,15_64,
Indonesia,IDN,WPR,UMC,2026,3,5_14,
Indonesia,IDN,WPR,UMC,2026,3,15_64,
International conveyance (CHARO),XXL,OTHER,,2026,1,5_14,
International conveyance (Grand Princess),XXU,OTHER,,2026,3,0_4,
International conveyance (Grand Princess),XXU,OTHER,,2026,3,5_14,
International conveyance (Grand Princess),XXU,OTHER,,2026,4,0_4,
Isle of Man,IMN,EUR,HIC,2026,4,0_4,
Isle of Man,IMN,EUR,HIC,2026,3,15_64,
Isle of Man,IMN,EUR,HIC,2026,3,0_4,
Isle of Man,IMN,EUR,HIC,2026,2,15_64,
Isle of Man,IMN,EUR,HIC,2026,2,0_4,
Isle of Man,IMN,EUR,HIC,2026,1,15_64,
Isle of Man,IMN,EUR,HIC,2026,1,0_4,
Ireland,IRL,EUR,HIC,2026,4,15_64,
Ireland,IRL,EUR,HIC,2026,4,0_4,
Ireland,IRL,EUR,HIC,2026,3,15_64,
Ireland,IRL,EUR,HIC,2026,2,15_64,
Ireland,IRL,EUR,HIC,2026,2,0_4,
Ireland,IRL,EUR,HIC,2026,1,65+,10
Isle of Man,IMN,EUR,HIC,2026,4,15_64,
Ireland,IRL,EUR,HIC,2026,4,65+,2
Ireland,IRL,EUR,HIC,2026,1,15_64,1
Ireland,IRL,EUR,HIC,2026,1,0_4,
Ireland,IRL,EUR,HIC,2026,4,5_14,
Ireland,IRL,EUR,HIC,2026,3,65+,
Ireland,IRL,EUR,HIC,2026,3,5_14,
Ireland,IRL,EUR,HIC,2026,2,65+,
Ireland,IRL,EUR,HIC,2026,2,5_14,
Ireland,IRL,EUR,HIC,2026,1,5_14,
Iraq,IRQ,EMR,UMC,2026,4,65+,
Iraq,IRQ,EMR,UMC,2026,4,15_64,
Iraq,IRQ,EMR,UMC,2026,3,15_64,
Iraq,IRQ,EMR,UMC,2026,2,65+,
Iraq,IRQ,EMR,UMC,2026,2,15_64,
Ireland,IRL,EUR,HIC,2026,3,0_4,
Iraq,IRQ,EMR,UMC,2026,1,15_64,
Isle of Man,IMN,EUR,HIC,2026,1,5_14,
Isle of Man,IMN,EUR,HIC,2026,3,5_14,
Italy,ITA,EUR,HIC,2026,3,0_4,
Italy,ITA,EUR,HIC,2026,2,0_4,
Italy,ITA,EUR,HIC,2026,1,0_4,
Italy,ITA,EUR,HIC,2026,4,15_64,
Italy,ITA,EUR,HIC,2026,3,15_64,
Italy,ITA,EUR,HIC,2026,2,15_64,
Italy,ITA,EUR,HIC,2026,1,15_64,
Israel,ISR,EUR,HIC,2026,4,65+,
Israel,ISR,EUR,HIC,2026,3,65+,
Israel,ISR,EUR,HIC,2026,2,65+,
Israel,ISR,EUR,HIC,2026,1,65+,
Israel,ISR,EUR,HIC,2026,4,5_14,
Israel,ISR,EUR,HIC,2026,4,0_4,
Isle of Man,IMN,EUR,HIC,2026,2,5_14,
Israel,ISR,EUR,HIC,2026,3,5_14,
Israel,ISR,EUR,HIC,2026,2,5_14,
Israel,ISR,EUR,HIC,2026,2,0_4,
Israel,ISR,EUR,HIC,2026,1,5_14,
Israel,ISR,EUR,HIC,2026,1,0_4,
Israel,ISR,EUR,HIC,2026,4,15_64,
Israel,ISR,EUR,HIC,2026,3,15_64,
Israel,ISR,EUR,HIC,2026,2,15_64,
Israel,ISR,EUR,HIC,2026,1,15_64,
Isle of Man,IMN,EUR,HIC,2026,4,65+,
Isle of Man,IMN,EUR,HIC,2026,3,65+,
Isle of Man,IMN,EUR,HIC,2026,2,65+,
Isle of Man,IMN,EUR,HIC,2026,1,65+,
Isle of Man,IMN,EUR,HIC,2026,4,5_14,
Israel,ISR,EUR,HIC,2026,3,0_4,
Italy,ITA,EUR,HIC,2026,1,5_14,
Iraq,IRQ,EMR,UMC,2026,4,5_14,
Iraq,IRQ,EMR,UMC,2026,3,5_14,
International conveyance (ICVANUATU),XXH,OTHER,,2026,1,5_14,
International conveyance (ICVANUATU),XXH,OTHER,,2026,1,0_4,
International conveyance (ICVANUATU),XXH,OTHER,,2026,1,65+,
International conveyance (ICVANUATU),XXH,OTHER,,2026,4,15_64,
International conveyance (ICVANUATU),XXH,OTHER,,2026,3,15_64,
International conveyance (ICVANUATU),XXH,OTHER,,2026,2,15_64,
International conveyance (ICVANUATU),XXH,OTHER,,2026,1,15_64,
International conveyance (ICKIRIBATI),XXI,OTHER,,2026,4,65+,
International conveyance (ICKIRIBATI),XXI,OTHER,,2026,4,5_14,
International conveyance (ICKIRIBATI),XXI,OTHER,,2026,4,0_4,
International conveyance (ICKIRIBATI),XXI,OTHER,,2026,3,5_14,
International conveyance (ICKIRIBATI),XXI,OTHER,,2026,3,0_4,
International conveyance (ICKIRIBATI),XXI,OTHER,,2026,2,5_14,
International conveyance (ICVANUATU),XXH,OTHER,,2026,2,65+,
International conveyance (ICKIRIBATI),XXI,OTHER,,2026,2,0_4,
International conveyance (ICKIRIBATI),XXI,OTHER,,2026,1,0_4,
International conveyance (ICKIRIBATI),XXI,OTHER,,2026,3,65+,
International conveyance (ICKIRIBATI),XXI,OTHER,,2026,2,65+,
International conveyance (ICKIRIBATI),XXI,OTHER,,2026,1,65+,
International conveyance (ICKIRIBATI),XXI,OTHER,,2026,4,15_64,
International conveyance (ICKIRIBATI),XXI,OTHER,,2026,3,15_64,
International conveyance (ICKIRIBATI),XXI,OTHER,,2026,2,15_64,
International conveyance (ICKIRIBATI),XXI,OTHER,,2026,1,15_64,
International conveyance (Grand Princess),XXU,OTHER,,2026,4,65+,
